budget_code,description,approved_amount,zone_text,budget_type
23010102,توسعه زیرساخت های شهرهوشمند- شبکه و ارتباطات,0,15 منطقه پانزده,capital
2301010201,توسعه زیرساخت های شهرهوشمند- شبکه و ارتباطات,0,15 منطقه پانزده,capital
26010101,تملک کندرو شرقی ارغوانیه,50000000000,15 منطقه پانزده,capital
2601010101,تملک کندرو شرقی ارغوانیه  محله ارغوانیه,50000000000,15 منطقه پانزده,capital
26010102,تملک فاز اول کمربندی شمالی و خیابان های متصل به آن,250000000000,15 منطقه پانزده,capital
2601010201,تملک فاز اول کمربندی شمالی و خیابان های متصل به آن,250000000000,15 منطقه پانزده,capital
2601010202,تملک ادامه خیابان الله اکبر تا کمربند شمالی,0,15 منطقه پانزده,capital
2601010203,تملک ادامه خیابان اریسون تا کمربند شمالی,0,15 منطقه پانزده,capital
2601010204,تملک ادامه خیابان لاله تا کمربند شمالی,0,15 منطقه پانزده,capital
2601010205,تملک ادامه خیابان ابر تا کمربند شمالی,0,15 منطقه پانزده,capital
2601010206,تملک فاز اول کمربندی شمالی حدفاصل میدان سلمان تا محدوده منطقه 10,0,15 منطقه پانزده,capital
26010103,تملک پارکینگ جنب ساختمان شهرداری منطقه 15,100000000000,15 منطقه پانزده,capital
2601010301,تملک پارکینگ جنب ساختمان شهرداری منطقه 15,100000000000,15 منطقه پانزده,capital
26010105,تملک پارک مرکز محله ستار( روبه روی مسجد العباد),100000000000,15 منطقه پانزده,capital
2601010501,تملک پارک مرکز محله ستار( روبه روی مسجد العباد),100000000000,15 منطقه پانزده,capital
26010106,تملک راستگرد خیابان بسیج منتهی به حلقه حفاظتی چهارم (کارخانه قند),0,15 منطقه پانزده,capital
2601010601,تملک راستگرد خیابان بسیج منتهی به حلقه حفاظتی چهارم (کارخانه قند),0,15 منطقه پانزده,capital
26010108,تملک ادامه خیابان شهید سردار باقری,300000000000,15 منطقه پانزده,capital
2601010801,تملک ادامه خیابان شهید سردار باقری,300000000000,15 منطقه پانزده,capital
26010109,تملک فاز اول کمربندی شمالی حدفاصل میدان سلمان تا محدوده منطقه 10,1200000000000,15 منطقه پانزده,capital
2601010901,تملک فاز اول کمربندی شمالی حدفاصل میدان سلمان تا محدوده منطقه 10,1200000000000,15 منطقه پانزده,capital
27010001,حقوق و امتیازات,100000000,15 منطقه پانزده,capital
2701000101,حقوق و امتیازات,100000000,15 منطقه پانزده,capital
2103000101,ساماندهی آبنماها و مرمت المان ها و نمادها,7350000000,ناژوان 19,capital
21030002,اقدامات اصلاحی ناشی از ممیزی انرژی در تاسیسات و تجهیزات,3000000000,ناژوان 19,capital
2103000201,اقدامات اصلاحی ناشی از ممیزی انرژی در تاسیسات و تجهیزات,3000000000,ناژوان 19,capital
21030004,نصب پلاک‌های شهرداری و شماره‌گذاری معابر,250000000,ناژوان 19,capital
2103000401,نصب پلاک‌های شهرداری و شماره‌گذاری معابر,250000000,ناژوان 19,capital
2103000603,احداث سیستم روشنایی محوطه اطراف بیشه روغنی و ساختمان تشکلات,0,ناژوان 19,capital
2103000605,احداث روشنایی از میدان الفت تا جاده سلامت (پشت گلخانه),12000000000,ناژوان 19,capital
2103000606,احداث شبکه روشنایی پارکینگ باغ پرندگان,10000000000,ناژوان 19,capital
21030008,حذف گونه های گیاهی پرنیاز آب و جایگزینی با گونه های مناسب,13750000000,ناژوان 19,capital
2103000801,حذف گونه های گیاهی پرنیاز آب و جایگزینی با گونه های مناسب,13750000000,ناژوان 19,capital
2103001502,نگهداری تاسیسات ساختمان های شهرداری,3400000000,ناژوان 19,capital
2103001604,احداث مجموعه بازی و کف پوش پل ارسی سازی,0,ناژوان 19,capital
2103001605,احداث مجموعه بازی و کف پوش پارک میرزا,0,ناژوان 19,capital
2103001606,احداث مجموعه بازی و کف پوش رز گاردن,0,ناژوان 19,capital
2103001607,احداث مجموعه بازی و کف پوش پارک فشن,0,ناژوان 19,capital
2103001608,احداث مجموعه بازی و کف پوش جنب آلاچیق خانواده,0,ناژوان 19,capital
21030018,خرید پساب,0,ناژوان 19,capital
2103001801,خرید پساب,0,ناژوان 19,capital
21030019,حفر، لایروبی کف‌شکنی و تجهیز چاه فضای سبز,3600000000,ناژوان 19,capital
2103001901,حفر، لایروبی کف‌شکنی و تجهیز چاه فضای سبز,3600000000,ناژوان 19,capital
21030020,شبکه آبیاری و توزیع آب,32695000000,ناژوان 19,capital
2103002001,شبکه آبیاری و توزیع آب,400000000,ناژوان 19,capital
21030021,ساماندهی پارک و قطعات فضای سبز,74440000000,ناژوان 19,capital
2103002101,ساماندهی پارک و قطعات فضای سبز,36700000000,ناژوان 19,capital
2103002102,ساماندهی فضای سبز  پل نصر,8200000000,ناژوان 19,capital
2103002103,ساماندهی پارک لوله تا پل سوم,14400000000,ناژوان 19,capital
2103002104,ساماندهی باغ پرندگان تا پل سوم,0,ناژوان 19,capital
2103002105,ساماندهی فضای سبز باغ پروانه ها و محوطه آکواریوم,5300000000,ناژوان 19,capital
2103002106,ساماندهی فضای سبز رزگاردن و بن بست مریم,0,ناژوان 19,capital
21030025,تعمیر و نگهداری معابر و ابنیه شهری,13000000000,ناژوان 19,capital
2103002501,تعمیر و نگهداری معابر و ابنیه شهری,11000000000,ناژوان 19,capital
21030030,طرح‌های ترافیکی تابلوهای انتظامی، اطلاعاتی و راهنمای مسیر,6000000000,ناژوان 19,capital
2103003001,طرح‌های ترافیکی تابلوهای انتظامی، اطلاعاتی و راهنمای مسیر,6000000000,ناژوان 19,capital
21030035,بند 14 و ماده 110 قانون شهرداری,250000000,ناژوان 19,capital
2103003501,بند 14 و ماده 110 قانون شهرداری,250000000,ناژوان 19,capital
21030036,حفر و تنقیه چاه‌های آب باران,4500000000,ناژوان 19,capital
2103003601,حفر و تنقیه چاه‌های آب باران,4500000000,ناژوان 19,capital
21030039,واکاری درختان,10600000000,ناژوان 19,capital
2103003901,واکاری درختان,10600000000,ناژوان 19,capital
2103024602,آزادسازی اراضی کمربند سبز حفاظتی پارک ناژوان,2010000000,ناژوان 19,capital
2103024603,بهسازی فنس ها و روشنایی پیست اسب سواری و باغ پرندگان,0,ناژوان 19,capital
2103024604,کنترل ورودی و خروجی های ناژوان,0,ناژوان 19,capital
2103024605,روکش آسفالت محله جلالان,100000000000,ناژوان 19,capital
2103024607,احیای اکولوژی گیاهان گلخانه استوایی,5000000000,ناژوان 19,capital
2103024608,بازآفرینی فضای سبز باغ پرندگان,0,ناژوان 19,capital
2103024609,ساماندهی مرکز تکثیر باغ پرندگان,0,ناژوان 19,capital
2103024610,احداث زمین ورزشی روباز محله جلالان,0,ناژوان 19,capital
2103024611,ساماندهی مادی ها و انهار سطح منطقه (با تاکید بر افزایش نفوذپذیری بستر),20000000000,ناژوان 19,capital
2103024613,روشنایی ادامه جاده سلامت از پشت رستوران ناژلند تا پارک لوله,12000000000,ناژوان 19,capital
2103024614,روشنایی جزیره بوستان میرزا,3000000000,ناژوان 19,capital
2103024615,نصب دیزل ژنراتور واحد تکثیر,10000000000,ناژوان 19,capital
2103024617,نصب دیزل ژنراتور باغ پرندگان,15000000000,ناژوان 19,capital
2103024621,روشنایی جاده سلامت 3 (شنی),20000000000,ناژوان 19,capital
2103024622,روشنایی جاده سلامت 2 حاشیه شمال از پل وحید تا باغ پرندگان,10000000000,ناژوان 19,capital
2103024624,روشنایی جزیره باغ پرندگان,12000000000,ناژوان 19,capital
2103024625,روشنایی دور باغ پرندگان (محوطه بیرونی),10000000000,ناژوان 19,capital
2103024626,ساماندهی باغ خزندگان,10000000000,ناژوان 19,capital
2103024627,پیاده رو سازی خیابان باغ فردوس,30000000000,ناژوان 19,capital
2103024629,خرید پرنده,10000000000,ناژوان 19,capital
2103024630,احداث محوطه چند منظوره حاشیه شمالی جاده سلامت 2 روبروی پل منبت,35000000000,ناژوان 19,capital
2103024631,احداث سرویس بهداشتی حاشیه شمال  پل وحید,0,ناژوان 19,capital
2103024632,مبلمان ویژه در مسیر رینگ سلامت,0,ناژوان 19,capital
2103024633,پایگاه انتظامی اجتماعی گردشگری ناژوان (کلانتری ویژه),35000000000,ناژوان 19,capital
2103024635,درختکاری در حاشیه مادی ها و انهار با رویکرد احیا محدوده های قطع درخت,0,ناژوان 19,capital
2103024636,احداث مرکز مانیتورینگ ناژوان,0,ناژوان 19,capital
