budget_code,description,approved_amount,budget_type
2103003001,طرحهای ترافیکی تابلوهای انتظامی، اطلاعاتی و راهنمای مسیر,6000000000,capital
21030035,بند 14 و ماده 110 قانون شهرداری,250000000,capital
2103003501,بند 14 و ماده 110 قانون شهرداری,250000000,capital
21030036,حفر و تنقیه چاههای آب باران,4500000000,capital
2103003601,حفر و تنقیه چاههای آب باران,4500000000,capital
21030039,واکاری درختان,10600000000,capital
2103003901,واکاری درختان,10600000000,capital
2103024602,آزادسازی اراضی کمربند سبز حفاظتی پارک ناژوان,2010000000,capital
2103024603,بهسازی فنس ها و روشنایی پیست اسب سواری و باغ پرندگان,0,capital
2103024604,کنترل ورودی و خروجی های ناژوان,0,capital
2103024605,روکش آسفالت محله جلالان,100000000000,capital
2103024607,احیای اکولوژی گیاهان گلخانه استوایی,5000000000,capital
2103024608,بازآفرینی فضای سبز باغ پرندگان,0,capital
2103024609,ساماندهی مرکز تکثیر باغ پرندگان,0,capital
2103024610,احداث زمین ورزشی روباز محله جلالان,0,capital
2103024611,ساماندهی مادی ها و انهار سطح منطقه (با تاکید بر افزایش نفوذپذیری بستر),20000000000,capital
2103024613,روشنایی ادامه جاده سلامت از پشت رستوران ناژلند تا پارک لوله,12000000000,capital
2103024614,روشنایی جزیره بوستان میرزا,3000000000,capital
2103024615,نصب دیزل ژنراتور واحد تکثیر,10000000000,capital
2103024617,نصب دیزل ژنراتور باغ پرندگان,15000000000,capital
2103024621,روشنایی جاده سلامت 3 (شنی),20000000000,capital
2103024622,روشنایی جاده سلامت 2 حاشیه شمال از پل وحید تا باغ پرندگان,10000000000,capital
2103024624,روشنایی جزیره باغ پرندگان,12000000000,capital
2103024625,روشنایی دور باغ پرندگان (محوطه بیرونی),10000000000,capital
2103024626,ساماندهی باغ خزندگان,10000000000,capital
2103024627,پیاده رو سازی خیابان باغ فردوس,30000000000,capital
2103024629,خرید پرنده,10000000000,capital
2103024630,احداث محوطه چند منظوره حاشیه شمالی جاده سلامت 2 روبروی پل منبت,35000000000,capital
2103024631,احداث سرویس بهداشتی حاشیه شمال پل وحید,0,capital
2103024632,مبلمان ویژه در مسیر رینگ سلامت,0,capital
2103024633,پایگاه انتظامی اجتماعی گردشگری ناژوان (کلانتری ویژه),35000000000,capital
2103024635,درختکاری در حاشیه مادی ها و انهار با رویکرد احیا محدوده های قطع درخت,0,capital
2103024636,احداث مرکز مانیتورینگ ناژوان,0,capital
2103024637,بهسازی آبنما باغ پرندگان,15000000000,capital
2103024640,احداث انبارخدمات شهری در ناژوان,50000000000,capital
2103024641,احداث سکوهای پیش ساخته جهت استقرار شهروندان و گردشگران,0,capital
2103024642,سرویس بهداشتی پیش ساخته بتنی حدفاصل پل نصر تا پل قلمکار,0,capital
2103024644,بهسازی پیاده رو حدفاصل پل وحید تا پل میرزا کوچک خان,25000000000,capital
2103024645,احداث سرویس بهداشتی و وضوخانه ورودی شرقی باغ پرندگان,0,capital
2103024646,احداث واحد تجاری، اداری و انباری خیابان زاهد,0,capital
2103024647,تکمیل میدان گردهمایی ها,15000000000,capital
2103024648,بازسازی پل سواره رو مادی عبداله خان,0,capital
2103024649,اصلاح گیت های ورودی مراکز گردشگری,0,capital
2103024650,ایجاد محوطه گردشگری پیرامون چنار مرتضی علی تا سه راه حمیدیه,10000000000,capital
2103024651,تملک اراضی ناژوان جهت پارکینگ,0,capital
2103024653,نصب مبلمان خاص,40000000000,capital
2103024654,احداث مرکز تکثیر آبزیان,0,capital
2103024655,احداث زمین ورزشی روباز حاشیه جنوب,0,capital
21040101,مشارکت در تملک یا احداث طرح چشمه های نورانی,0,capital
2104010101,مشارکت در تملک یا احداث طرح چشمه های نورانی,0,capital
2104010102,احداث فانوس نورانی جنب پل نصر,0,capital
22010001,خرید ماشین آلات و وسایل نقلیه,2000000000,capital
2201000101,خرید ماشین آلات و وسایل نقلیه,2000000000,capital
22020002,تجهیزات اداری,2300000000,capital
2202000201,تجهیزات اداری,2300000000,capital
22020003,تجهیزات رایانه ای,2370000000,capital
2202000301,تجهیزات رایانه ای,2370000000,capital
22030001,تجهیزات حفاظتی، ارتباطی و بی سیم,2380000000,capital
2203000101,تجهیزات حفاظتی، ارتباطی و بی سیم,2380000000,capital
22090001,لوازم فنی و تجهیزات,7100000000,capital
2209000101,لوازم فنی و تجهیزات,5500000000,capital
2209000105,تجهیزات پایگاه پشتیبانی و مدیریت بحران,1600000000,capital
23010102,توسعه زیرساخت های شهرهوشمند- شبکه و ارتباطات,0,capital
2301010201,توسعه زیرساخت های شهرهوشمند- شبکه و ارتباطات,0,capital
27010001,حقوق و امتیازات,100000000,capital
2701000101,حقوق و امتیازات,100000000,capital
11000000,جبران خدمات کارکنان,11324270000000,expense
11010000,حقوق و دستمزد,3624540000000,expense
11010100,حقوق شهردار,100000000,expense
11010101,حقوق شهردار,100000000,expense
11010200,حقوق ثابت/ مبنا کارکنان رسمی و پیمانی,44420000000,expense
11010201,حقوق ثابت/ مبنا کارکنان رسمی و پیمانی,44420000000,expense
11010300,حقوق و دستمزد کارگران رسمی مشمول قانون کار,643330000000,expense
11010301,حقوق و دستمزد کارگران رسمی مشمول قانون کار,643330000000,expense
11010400,حقوق کارمندان قراردادی,69490000000,expense
11010401,حقوق کارمندان قراردادی,69490000000,expense
11010600,حقوق مامورین منتقلی,2867200000000,expense
11010601,حقوق مامورین منتقلی به شهرداری,2113900000000,expense
11010602,حقوق مامورین منتقلی - مراکز فرهنگی,753300000000,expense
11020000,فوق العاده ها و مزایای شغل,7699730000000,expense
11020100,مزایای شهردار,7900000000,expense
11020101,مزایای شهردار,7900000000,expense
11020200,مزایای کارمندان رسمی اعم از ثابت و پیمانی,2283280000000,expense
11020201,مزایای کارمندان رسمی اعم از ثابت و پیمانی,2283280000000,expense
11020300,مزایای کارگران رسمی مشمول قانون کار,1045120000000,expense
11020301,مزایای کارگران رسمی مشمول قانون کار,1045120000000,expense
11020400,مزایای کارکنان قراردادی,3774190000000,expense
11020401,مزایای کارکنان قراردادی,3774190000000,expense
11020800,پاداش و عیدی,589240000000,expense
11020801,پاداش و عیدی,589240000000,expense
12000000,استفاده از کالاها و خدمات,40962760000000,expense
12010000,ماموریت داخلی و خارجی,8800000000,expense
12010100,ماموریت داخلی,6300000000,expense
12010101,ماموریت داخلی,6300000000,expense
12010200,ماموریت خارجی,2500000000,expense
12010201,ماموریت خارجی,2500000000,expense
12020504,جشنواره فیلم کودک,220000000000,expense
12020520,نمایشگاه یار مهربان,20000000000,expense
12020526,توانمند سازی محلات کم برخوردار,100000000000,expense
12020533,تولید فیلم مستند و کوتاه,100000000000,expense
12020534,رویدادهای هفته فرهنگی مناطق,160000000000,expense
12020549,بسته برنامهای فرهنگی اجتماعی محلات کم برخوردار منتخب میز محلات,508000000000,expense
12020550,گستره ویژه شهری فرهنگی اجتماعی مناطق,112500000000,expense
12020551,صندوق حمایت از فیلم کودک,30000000000,expense
12020554,چاپ کتاب کلاس شهر,70000000000,expense
12020701,نظافت شهری,9512618000000,expense
12020702,نگهداری پیمانی فضای سبز,4680403000000,expense
12020706,نگهداری تعمیرات تاسیسات الکتریکی مکانیکی,121680000000,expense
12020707,تبدیل، دفن و دفع نخاله و ضایعات فضای سبز,670797000000,expense
12020708,کاشت گل فصل,737390000000,expense
12020709,نهاده های بهزراعی,325018000000,expense
